,Snapshot,SubhaloID,$z$
1213,94,622330,0.059
1214,94,622437,0.059
1215,94,622606,0.059
1216,94,622696,0.059
1217,94,622819,0.059
1218,94,622922,0.059
1219,94,623204,0.059
1220,94,623338,0.059
1221,94,623480,0.059
1222,94,623481,0.059
1223,94,623482,0.059
1224,94,623659,0.059
1225,94,623741,0.059
1226,94,624050,0.059
1227,94,624051,0.059
1228,94,624251,0.059
1229,94,624353,0.059
1230,94,624455,0.059
1231,94,624627,0.059
1232,94,624755,0.059
1233,94,624922,0.059
1234,94,625069,0.059
1235,94,625193,0.059
1236,94,625285,0.059
1237,94,625570,0.059
1238,94,625733,0.059
1239,94,625874,0.059
1240,94,626005,0.059
